103889
70473
32526562
25021974
2889167
392022276
9156963
43416755
3017712
55538
91818
23781169
8611088
9651349
11178921
11285721
10879829
18105570
160995642
7177991
1377237
388019
3810416
9513000
359287
65235
10724705
207847528
284215
423188
774830
2262485
4900274
35851774
103318638
8286976
163692
17948141
1371220000
22701556
23344179
4620330
48228704
788474
520502
4807850
7048966
11389562
158040
59967
1165300
10551219
81413145
887861
72680
5676002
10528391
39666519
2035129646
3122703317
2279186469
411338238
907944124
16144363
91508084
339425073
46418269
1311998
99390750
509668361
485609230
5482013
892145
66808385
48199
104460
1725292
65138232
3679000
27409893
32217
12608590
1990924
1844325
845060
10823732
106825
56114
16342897
169885
767085
1187189841
7305700
8075060
721104105
4224404
10711067
9844686
4524078275
6183634830
1659556555
585760189
257563815
1073796366
87780
1311050527
4640703
79109272
36423395
330823
8380400
60802085
2725941
7594547
126958472
17544126
46050302
5957000
15577899
112423
55572
50617045
1797151
605364992
6802023
5850743
4503438
6278438
184999
632959079
954218054
638286288
37531
20966000
2927414098
6159443196
2135022
2249154750
2910199
569676
1978440
587606
31754
34377511
37731
3554150
24235390
409163
424065257
127017224
52993
5521156908
2078453
17599694
431333
53897154
362560941
622388
2959134
55070
27977863
4067564
1262605
17215232
30331007
357335829
2458830
273000
19899120
182201962
6082032
16936520
5195921
28513700
10222
4595700
1282975040
4490541
28650005
188924874
3929141
31376670
100699395
21291
7619321
37999494
850271023
3474182
25155317
10348648
6639123
2351091
1097737383
282764
2235355
19832389
144096812
11609666
1744161298
31540372
40234882
15129273
5535002
583591
6453184
6126583
31781
10787104
1000888081
12339812
1000980981
38050062
190344
542975
5424050
2063768
9798871
1286970
92900
18502413
34339
14037472
2009929013
453562136
7304578
67959359
8481855
5373502
616862604
358138798
1245015
106170
1744161298
1000980981
1360088
11107800
78665830
9916
53470420
39032383
45198200
2593742810
3431555
321418820
31299500
109462
31108083
30117
103574
91703800
264652
7346633037
193228
26832215
54956920
77266814
16211767
15602751
